State,Date,Total,Category
Virginia,29-08-2021,"  200,620,478 ",Beverages
Washington,29-08-2021,"  128,473,713 ",Beverages
West Virginia,29-08-2021,"  49,288,112 ",Beverages
Wisconsin,29-08-2021,"  110,814,558 ",Beverages
Wyoming,29-08-2021,"  15,228,529 ",Beverages
Alabama,29-11-2020,"  118,491,656 ",Beverages
Arizona,29-11-2020,"  119,295,868 ",Beverages
Arkansas,29-11-2020,"  62,518,778 ",Beverages
California,29-11-2020,"  471,884,849 ",Beverages
Colorado,29-11-2020,"  94,796,796 ",Beverages
Connecticut,29-11-2020,"  53,722,581 ",Beverages
Florida,29-11-2020,"  373,685,633 ",Beverages
Georgia,29-11-2020,"  216,485,518 ",Beverages
Illinois,29-11-2020,"  176,420,194 ",Beverages
Indiana,29-11-2020,"  128,159,889 ",Beverages
Iowa,29-11-2020,"  61,554,063 ",Beverages
Kansas,29-11-2020,"  51,187,350 ",Beverages
Kentucky,29-11-2020,"  98,671,875 ",Beverages
Louisiana,29-11-2020,"  99,539,467 ",Beverages
Maine,29-11-2020,"  26,273,516 ",Beverages
Maryland,29-11-2020,"  97,386,230 ",Beverages
Massachusetts,29-11-2020,"  105,979,943 ",Beverages
Michigan,29-11-2020,"  171,246,211 ",Beverages
Minnesota,29-11-2020,"  90,436,876 ",Beverages
Mississippi,29-11-2020,"  74,642,425 ",Beverages
Missouri,29-11-2020,"  109,778,471 ",Beverages
Nebraska,29-11-2020,"  34,296,044 ",Beverages
Nevada,29-11-2020,"  53,400,289 ",Beverages
New Hampshire,29-11-2020,"  32,125,005 ",Beverages
New Mexico,29-11-2020,"  36,433,805 ",Beverages
New York,29-11-2020,"  260,037,359 ",Beverages
North Carolina,29-11-2020,"  195,949,554 ",Beverages
Ohio,29-11-2020,"  206,662,430 ",Beverages
Oklahoma,29-11-2020,"  81,307,554 ",Beverages
Oregon,29-11-2020,"  62,889,298 ",Beverages
Pennsylvania,29-11-2020,"  210,388,605 ",Beverages
Rhode Island,29-11-2020,"  15,360,322 ",Beverages
South Carolina,29-11-2020,"  106,117,751 ",Beverages
South Dakota,29-11-2020,"  15,436,615 ",Beverages
Tennessee,29-11-2020,"  145,806,795 ",Beverages
Texas,29-11-2020,"  496,499,365 ",Beverages
Utah,29-11-2020,"  46,779,680 ",Beverages
Vermont,29-11-2020,"  10,819,020 ",Beverages
Virginia,29-11-2020,"  163,619,179 ",Beverages
Washington,29-11-2020,"  105,174,025 ",Beverages
West Virginia,29-11-2020,"  40,189,419 ",Beverages
Wisconsin,29-11-2020,"  90,350,458 ",Beverages
Wyoming,29-11-2020,"  11,916,096 ",Beverages
Alabama,29-12-2019,"  106,949,922 ",Beverages
Arizona,29-12-2019,"  108,536,780 ",Beverages
Arkansas,29-12-2019,"  58,290,655 ",Beverages
California,29-12-2019,"  446,846,319 ",Beverages
Colorado,29-12-2019,"  91,828,009 ",Beverages
Connecticut,29-12-2019,"  51,807,784 ",Beverages
Florida,29-12-2019,"  383,971,631 ",Beverages
Georgia,29-12-2019,"  198,566,370 ",Beverages
Illinois,29-12-2019,"  171,748,546 ",Beverages
Indiana,29-12-2019,"  119,937,601 ",Beverages
Iowa,29-12-2019,"  59,575,156 ",Beverages
Kansas,29-12-2019,"  48,921,431 ",Beverages
Kentucky,29-12-2019,"  92,581,515 ",Beverages
Louisiana,29-12-2019,"  90,497,589 ",Beverages
Maine,29-12-2019,"  25,243,165 ",Beverages
Maryland,29-12-2019,"  92,797,310 ",Beverages
Massachusetts,29-12-2019,"  100,487,052 ",Beverages
Michigan,29-12-2019,"  164,138,402 ",Beverages
Minnesota,29-12-2019,"  85,599,586 ",Beverages
Mississippi,29-12-2019,"  35,853,471 ",Beverages
Missouri,29-12-2019,"  104,085,174 ",Beverages
Nebraska,29-12-2019,"  33,473,866 ",Beverages
Nevada,29-12-2019,"  51,213,464 ",Beverages
New Hampshire,29-12-2019,"  30,736,142 ",Beverages
New Mexico,29-12-2019,"  35,439,725 ",Beverages
New York,29-12-2019,"  248,394,540 ",Beverages
North Carolina,29-12-2019,"  179,605,854 ",Beverages
Ohio,29-12-2019,"  199,101,096 ",Beverages
Oklahoma,29-12-2019,"  74,528,181 ",Beverages
Oregon,29-12-2019,"  58,675,369 ",Beverages
Pennsylvania,29-12-2019,"  203,141,884 ",Beverages
Rhode Island,29-12-2019,"  14,479,431 ",Beverages
South Carolina,29-12-2019,"  97,728,797 ",Beverages
South Dakota,29-12-2019,"  15,095,225 ",Beverages
Tennessee,29-12-2019,"  136,181,226 ",Beverages
Texas,29-12-2019,"  467,525,422 ",Beverages
Utah,29-12-2019,"  45,035,394 ",Beverages
Vermont,29-12-2019,"  11,284,137 ",Beverages
Virginia,29-12-2019,"  151,352,893 ",Beverages
Washington,29-12-2019,"  100,706,539 ",Beverages
West Virginia,29-12-2019,"  37,371,772 ",Beverages
Wisconsin,29-12-2019,"  86,541,497 ",Beverages
Wyoming,29-12-2019,"  11,653,245 ",Beverages
Alabama,30-01-2022,"  179,630,073 ",Beverages
Arizona,30-01-2022,"  184,840,307 ",Beverages
Arkansas,30-01-2022,"  94,644,193 ",Beverages
California,30-01-2022,"  732,224,035 ",Beverages
Colorado,30-01-2022,"  152,646,637 ",Beverages
Connecticut,30-01-2022,"  79,225,631 ",Beverages
Florida,30-01-2022,"  628,041,476 ",Beverages
Georgia,30-01-2022,"  336,182,789 ",Beverages
Illinois,30-01-2022,"  278,716,822 ",Beverages
Indiana,30-01-2022,"  194,169,760 ",Beverages
Iowa,30-01-2022,"  98,044,270 ",Beverages
Kansas,30-01-2022,"  78,220,590 ",Beverages
Kentucky,30-01-2022,"  147,313,253 ",Beverages
Louisiana,30-01-2022,"  149,359,134 ",Beverages
Maine,30-01-2022,"  41,230,769 ",Beverages
Maryland,30-01-2022,"  144,339,585 ",Beverages
Massachusetts,30-01-2022,"  161,443,006 ",Beverages
Michigan,30-01-2022,"  258,918,927 ",Beverages
Minnesota,30-01-2022,"  137,044,187 ",Beverages
Mississippi,30-01-2022,"  109,188,689 ",Beverages
Missouri,30-01-2022,"  167,447,990 ",Beverages
Nebraska,30-01-2022,"  52,701,276 ",Beverages
Nevada,30-01-2022,"  84,537,714 ",Beverages
New Hampshire,30-01-2022,"  49,473,197 ",Beverages
New Mexico,30-01-2022,"  60,361,173 ",Beverages
New York,30-01-2022,"  373,188,824 ",Beverages
North Carolina,30-01-2022,"  305,642,940 ",Beverages
Ohio,30-01-2022,"  325,142,325 ",Beverages
Oklahoma,30-01-2022,"  126,661,785 ",Beverages
Oregon,30-01-2022,"  97,891,572 ",Beverages
Pennsylvania,30-01-2022,"  315,496,929 ",Beverages
Rhode Island,30-01-2022,"  23,319,592 ",Beverages
South Carolina,30-01-2022,"  159,023,663 ",Beverages
South Dakota,30-01-2022,"  24,745,497 ",Beverages
Tennessee,30-01-2022,"  219,249,546 ",Beverages
Texas,30-01-2022,"  765,830,590 ",Beverages
Utah,30-01-2022,"  73,468,048 ",Beverages
Vermont,30-01-2022,"  16,366,358 ",Beverages
Virginia,30-01-2022,"  246,332,113 ",Beverages
Washington,30-01-2022,"  164,024,827 ",Beverages
West Virginia,30-01-2022,"  60,682,206 ",Beverages
Wisconsin,30-01-2022,"  139,017,541 ",Beverages
Wyoming,30-01-2022,"  19,087,435 ",Beverages
Alabama,30-04-2023,"  211,451,723 ",Beverages
Arizona,30-04-2023,"  231,156,458 ",Beverages
Arkansas,30-04-2023,"  111,996,706 ",Beverages
California,30-04-2023,"  874,642,691 ",Beverages
Colorado,30-04-2023,"  176,581,204 ",Beverages
Connecticut,30-04-2023,"  88,123,968 ",Beverages
Florida,30-04-2023,"  740,510,455 ",Beverages
Georgia,30-04-2023,"  395,601,559 ",Beverages
Illinois,30-04-2023,"  317,674,936 ",Beverages
Indiana,30-04-2023,"  227,926,725 ",Beverages
Iowa,30-04-2023,"  120,826,306 ",Beverages
Kansas,30-04-2023,"  93,432,681 ",Beverages
Kentucky,30-04-2023,"  177,480,411 ",Beverages
Louisiana,30-04-2023,"  181,174,167 ",Beverages
Maine,30-04-2023,"  47,178,282 ",Beverages
Maryland,30-04-2023,"  160,364,863 ",Beverages
Massachusetts,30-04-2023,"  178,048,134 ",Beverages
Michigan,30-04-2023,"  293,332,903 ",Beverages
Minnesota,30-04-2023,"  160,640,376 ",Beverages
Mississippi,30-04-2023,"  126,906,993 ",Beverages
Missouri,30-04-2023,"  203,869,438 ",Beverages
Nebraska,30-04-2023,"  64,836,582 ",Beverages
Nevada,30-04-2023,"  107,343,566 ",Beverages
New Hampshire,30-04-2023,"  55,296,067 ",Beverages
New Mexico,30-04-2023,"  73,958,962 ",Beverages
New York,30-04-2023,"  427,489,275 ",Beverages
North Carolina,30-04-2023,"  368,494,194 ",Beverages
Ohio,30-04-2023,"  381,198,123 ",Beverages
Oklahoma,30-04-2023,"  146,135,675 ",Beverages
Oregon,30-04-2023,"  120,727,821 ",Beverages
Pennsylvania,30-04-2023,"  361,037,223 ",Beverages
Rhode Island,30-04-2023,"  26,462,619 ",Beverages
South Carolina,30-04-2023,"  200,954,411 ",Beverages
South Dakota,30-04-2023,"  30,087,804 ",Beverages
Tennessee,30-04-2023,"  265,892,238 ",Beverages
Texas,30-04-2023,"  913,290,167 ",Beverages
Utah,30-04-2023,"  87,151,461 ",Beverages
Vermont,30-04-2023,"  18,276,857 ",Beverages
Virginia,30-04-2023,"  295,973,428 ",Beverages
Washington,30-04-2023,"  195,255,996 ",Beverages
West Virginia,30-04-2023,"  75,759,703 ",Beverages
Wisconsin,30-04-2023,"  162,200,446 ",Beverages
Wyoming,30-04-2023,"  22,511,772 ",Beverages
Alabama,30-05-2021,"  139,935,911 ",Beverages
Arizona,30-05-2021,"  149,964,412 ",Beverages
Arkansas,30-05-2021,"  72,688,736 ",Beverages
California,30-05-2021,"  580,968,751 ",Beverages
Colorado,30-05-2021,"  116,957,171 ",Beverages
Connecticut,30-05-2021,"  61,165,551 ",Beverages
Florida,30-05-2021,"  468,613,673 ",Beverages
Georgia,30-05-2021,"  259,966,083 ",Beverages
Illinois,30-05-2021,"  215,845,234 ",Beverages
Indiana,30-05-2021,"  156,489,210 ",Beverages
Iowa,30-05-2021,"  77,550,280 ",Beverages
Kansas,30-05-2021,"  58,608,591 ",Beverages
Kentucky,30-05-2021,"  119,293,343 ",Beverages
Louisiana,30-05-2021,"  117,946,581 ",Beverages
Maine,30-05-2021,"  33,587,975 ",Beverages
Maryland,30-05-2021,"  108,404,730 ",Beverages
Massachusetts,30-05-2021,"  123,610,501 ",Beverages
Michigan,30-05-2021,"  208,722,391 ",Beverages
Minnesota,30-05-2021,"  109,039,999 ",Beverages
Mississippi,30-05-2021,"  83,526,280 ",Beverages
Missouri,30-05-2021,"  131,211,942 ",Beverages
Nebraska,30-05-2021,"  40,807,178 ",Beverages
Nevada,30-05-2021,"  68,088,692 ",Beverages
New Hampshire,30-05-2021,"  40,502,697 ",Beverages
New Mexico,30-05-2021,"  47,681,199 ",Beverages
New York,30-05-2021,"  295,447,775 ",Beverages
North Carolina,30-05-2021,"  243,956,230 ",Beverages
Ohio,30-05-2021,"  260,805,091 ",Beverages
Oklahoma,30-05-2021,"  91,015,535 ",Beverages
Oregon,30-05-2021,"  79,225,585 ",Beverages
Pennsylvania,30-05-2021,"  244,453,366 ",Beverages
Rhode Island,30-05-2021,"  18,426,786 ",Beverages
South Carolina,30-05-2021,"  129,965,455 ",Beverages
South Dakota,30-05-2021,"  19,751,915 ",Beverages
Tennessee,30-05-2021,"  173,529,251 ",Beverages
Texas,30-05-2021,"  593,132,909 ",Beverages
Utah,30-05-2021,"  59,459,477 ",Beverages
Vermont,30-05-2021,"  13,487,132 ",Beverages
Virginia,30-05-2021,"  191,434,284 ",Beverages
Washington,30-05-2021,"  128,402,100 ",Beverages
West Virginia,30-05-2021,"  51,141,617 ",Beverages
Wisconsin,30-05-2021,"  111,868,990 ",Beverages
Wyoming,30-05-2021,"  15,279,759 ",Beverages
Alabama,30-08-2020,"  128,713,002 ",Beverages
Arizona,30-08-2020,"  135,895,403 ",Beverages
Arkansas,30-08-2020,"  69,321,237 ",Beverages
California,30-08-2020,"  577,902,644 ",Beverages
Colorado,30-08-2020,"  114,589,946 ",Beverages
Connecticut,30-08-2020,"  56,701,168 ",Beverages
Florida,30-08-2020,"  498,199,309 ",Beverages
Georgia,30-08-2020,"  243,810,936 ",Beverages
Illinois,30-08-2020,"  202,292,392 ",Beverages
Indiana,30-08-2020,"  141,686,411 ",Beverages
Iowa,30-08-2020,"  73,745,120 ",Beverages
Kansas,30-08-2020,"  54,662,599 ",Beverages
Kentucky,30-08-2020,"  106,359,011 ",Beverages
Louisiana,30-08-2020,"  113,353,059 ",Beverages
Maine,30-08-2020,"  31,354,861 ",Beverages
Maryland,30-08-2020,"  103,695,376 ",Beverages
Massachusetts,30-08-2020,"  114,640,152 ",Beverages
Michigan,30-08-2020,"  190,178,820 ",Beverages
Minnesota,30-08-2020,"  101,213,004 ",Beverages
Mississippi,30-08-2020,"  82,928,450 ",Beverages
Missouri,30-08-2020,"  121,102,970 ",Beverages
Nebraska,30-08-2020,"  38,965,935 ",Beverages
Nevada,30-08-2020,"  66,872,973 ",Beverages
New Hampshire,30-08-2020,"  35,836,629 ",Beverages
New Mexico,30-08-2020,"  45,094,274 ",Beverages
New York,30-08-2020,"  276,545,914 ",Beverages
North Carolina,30-08-2020,"  233,981,321 ",Beverages
Ohio,30-08-2020,"  234,735,308 ",Beverages
Oklahoma,30-08-2020,"  90,142,387 ",Beverages
Oregon,30-08-2020,"  76,088,846 ",Beverages
Pennsylvania,30-08-2020,"  229,315,042 ",Beverages
Rhode Island,30-08-2020,"  16,170,664 ",Beverages
South Carolina,30-08-2020,"  126,932,494 ",Beverages
South Dakota,30-08-2020,"  18,701,635 ",Beverages
Tennessee,30-08-2020,"  160,376,685 ",Beverages
Texas,30-08-2020,"  587,830,951 ",Beverages
Utah,30-08-2020,"  55,317,886 ",Beverages
Vermont,30-08-2020,"  11,781,952 ",Beverages
Virginia,30-08-2020,"  182,383,627 ",Beverages
Washington,30-08-2020,"  124,259,318 ",Beverages
West Virginia,30-08-2020,"  45,367,765 ",Beverages
Wisconsin,30-08-2020,"  101,921,350 ",Beverages
Wyoming,30-08-2020,"  14,990,103 ",Beverages
Alabama,30-10-2022,"  194,245,502 ",Beverages
Arizona,30-10-2022,"  203,716,151 ",Beverages
Arkansas,30-10-2022,"  102,518,258 ",Beverages
California,30-10-2022,"  821,263,499 ",Beverages
Colorado,30-10-2022,"  159,706,082 ",Beverages
Connecticut,30-10-2022,"  82,234,259 ",Beverages
Florida,30-10-2022,"  693,609,731 ",Beverages
Georgia,30-10-2022,"  363,390,718 ",Beverages
Illinois,30-10-2022,"  299,171,322 ",Beverages
Indiana,30-10-2022,"  208,293,556 ",Beverages
Iowa,30-10-2022,"  107,437,128 ",Beverages
Kansas,30-10-2022,"  83,002,733 ",Beverages
Kentucky,30-10-2022,"  161,908,388 ",Beverages
Louisiana,30-10-2022,"  171,403,891 ",Beverages
Maine,30-10-2022,"  43,331,366 ",Beverages
Maryland,30-10-2022,"  151,763,864 ",Beverages
Massachusetts,30-10-2022,"  167,136,325 ",Beverages
Michigan,30-10-2022,"  278,843,205 ",Beverages
Minnesota,30-10-2022,"  145,187,253 ",Beverages
Mississippi,30-10-2022,"  119,071,387 ",Beverages
Missouri,30-10-2022,"  181,175,335 ",Beverages
Nebraska,30-10-2022,"  56,993,638 ",Beverages
Nevada,30-10-2022,"  95,957,195 ",Beverages
New Hampshire,30-10-2022,"  51,488,264 ",Beverages
New Mexico,30-10-2022,"  66,018,212 ",Beverages
New York,30-10-2022,"  404,190,797 ",Beverages
North Carolina,30-10-2022,"  339,188,862 ",Beverages
Ohio,30-10-2022,"  351,473,786 ",Beverages
Oklahoma,30-10-2022,"  132,940,053 ",Beverages
Oregon,30-10-2022,"  105,092,490 ",Beverages
Pennsylvania,30-10-2022,"  343,415,692 ",Beverages
Rhode Island,30-10-2022,"  23,709,244 ",Beverages
South Carolina,30-10-2022,"  180,597,389 ",Beverages
South Dakota,30-10-2022,"  26,502,942 ",Beverages
Tennessee,30-10-2022,"  244,890,147 ",Beverages
Texas,30-10-2022,"  850,515,310 ",Beverages
Utah,30-10-2022,"  76,819,843 ",Beverages
Vermont,30-10-2022,"  17,001,670 ",Beverages
Virginia,30-10-2022,"  270,254,957 ",Beverages
Washington,30-10-2022,"  171,748,533 ",Beverages
West Virginia,30-10-2022,"  67,504,383 ",Beverages
Wisconsin,30-10-2022,"  146,529,936 ",Beverages
Wyoming,30-10-2022,"  19,606,306 ",Beverages
Alabama,31-01-2021,"  115,802,738 ",Beverages
Arizona,31-01-2021,"  119,030,151 ",Beverages
Arkansas,31-01-2021,"  60,629,838 ",Beverages
California,31-01-2021,"  476,419,790 ",Beverages
Colorado,31-01-2021,"  99,306,860 ",Beverages
Connecticut,31-01-2021,"  49,340,663 ",Beverages
Florida,31-01-2021,"  407,009,773 ",Beverages
Georgia,31-01-2021,"  212,596,583 ",Beverages
Illinois,31-01-2021,"  178,906,160 ",Beverages
Indiana,31-01-2021,"  127,354,831 ",Beverages
Iowa,31-01-2021,"  64,409,990 ",Beverages
Kansas,31-01-2021,"  50,249,197 ",Beverages
Kentucky,31-01-2021,"  96,229,501 ",Beverages
Louisiana,31-01-2021,"  96,830,454 ",Beverages
Maine,31-01-2021,"  26,116,338 ",Beverages
Maryland,31-01-2021,"  93,789,248 ",Beverages
Massachusetts,31-01-2021,"  101,284,680 ",Beverages
Michigan,31-01-2021,"  168,703,717 ",Beverages
Minnesota,31-01-2021,"  90,183,510 ",Beverages
Mississippi,31-01-2021,"  71,007,272 ",Beverages
Missouri,31-01-2021,"  107,265,091 ",Beverages
Nebraska,31-01-2021,"  34,362,096 ",Beverages
Nevada,31-01-2021,"  54,141,629 ",Beverages
New Hampshire,31-01-2021,"  31,471,486 ",Beverages
New Mexico,31-01-2021,"  37,947,499 ",Beverages
New York,31-01-2021,"  245,213,129 ",Beverages
North Carolina,31-01-2021,"  194,920,348 ",Beverages
Ohio,31-01-2021,"  210,181,156 ",Beverages
Oklahoma,31-01-2021,"  79,728,181 ",Beverages
Oregon,31-01-2021,"  63,397,752 ",Beverages
Pennsylvania,31-01-2021,"  203,994,431 ",Beverages
Rhode Island,31-01-2021,"  14,322,677 ",Beverages
South Carolina,31-01-2021,"  102,663,345 ",Beverages
South Dakota,31-01-2021,"  15,736,581 ",Beverages
Tennessee,31-01-2021,"  141,317,750 ",Beverages
Texas,31-01-2021,"  494,403,062 ",Beverages
Utah,31-01-2021,"  47,480,594 ",Beverages
Vermont,31-01-2021,"  10,799,389 ",Beverages
Virginia,31-01-2021,"  160,272,674 ",Beverages
Washington,31-01-2021,"  106,648,446 ",Beverages
West Virginia,31-01-2021,"  39,954,309 ",Beverages
Wisconsin,31-01-2021,"  91,152,284 ",Beverages
Wyoming,31-01-2021,"  12,380,809 ",Beverages
Alabama,31-05-2020,"  129,887,877 ",Beverages
Arizona,31-05-2020,"  131,413,795 ",Beverages
Arkansas,31-05-2020,"  67,420,353 ",Beverages
California,31-05-2020,"  525,499,509 ",Beverages
Colorado,31-05-2020,"  106,394,738 ",Beverages
Connecticut,31-05-2020,"  56,522,796 ",Beverages
Florida,31-05-2020,"  425,634,983 ",Beverages
Georgia,31-05-2020,"  235,973,654 ",Beverages
Illinois,31-05-2020,"  194,605,742 ",Beverages
Indiana,31-05-2020,"  138,437,086 ",Beverages
Iowa,31-05-2020,"  69,696,599 ",Beverages
Kansas,31-05-2020,"  54,431,344 ",Beverages
Kentucky,31-05-2020,"  108,405,879 ",Beverages
Louisiana,31-05-2020,"  109,870,801 ",Beverages
Maine,31-05-2020,"  30,695,406 ",Beverages
Maryland,31-05-2020,"  103,364,485 ",Beverages
Massachusetts,31-05-2020,"  114,382,692 ",Beverages
Michigan,31-05-2020,"  186,690,850 ",Beverages
Minnesota,31-05-2020,"  100,116,563 ",Beverages
Mississippi,31-05-2020,"  83,005,768 ",Beverages
Missouri,31-05-2020,"  119,399,493 ",Beverages
Nebraska,31-05-2020,"  37,065,928 ",Beverages
Nevada,31-05-2020,"  61,455,634 ",Beverages
New Hampshire,31-05-2020,"  37,102,777 ",Beverages
New Mexico,31-05-2020,"  42,166,291 ",Beverages
New York,31-05-2020,"  275,277,517 ",Beverages
North Carolina,31-05-2020,"  220,754,539 ",Beverages
Ohio,31-05-2020,"  236,247,661 ",Beverages
Oklahoma,31-05-2020,"  86,013,312 ",Beverages
Oregon,31-05-2020,"  73,202,193 ",Beverages
Pennsylvania,31-05-2020,"  225,286,541 ",Beverages
Rhode Island,31-05-2020,"  17,519,944 ",Beverages
South Carolina,31-05-2020,"  118,551,509 ",Beverages
South Dakota,31-05-2020,"  17,591,968 ",Beverages
Tennessee,31-05-2020,"  160,317,262 ",Beverages
Texas,31-05-2020,"  544,491,664 ",Beverages
Utah,31-05-2020,"  52,132,627 ",Beverages
Vermont,31-05-2020,"  12,529,766 ",Beverages
Virginia,31-05-2020,"  180,652,170 ",Beverages
Washington,31-05-2020,"  119,281,232 ",Beverages
West Virginia,31-05-2020,"  47,049,173 ",Beverages
Wisconsin,31-05-2020,"  102,166,025 ",Beverages
Wyoming,31-05-2020,"  14,228,464 ",Beverages
Alabama,31-07-2022,"  221,654,891 ",Beverages
Arizona,31-07-2022,"  211,959,851 ",Beverages
Arkansas,31-07-2022,"  114,979,802 ",Beverages
California,31-07-2022,"  903,223,651 ",Beverages
Colorado,31-07-2022,"  187,086,252 ",Beverages
Connecticut,31-07-2022,"  94,252,644 ",Beverages
Florida,31-07-2022,"  711,378,170 ",Beverages
Georgia,31-07-2022,"  403,928,382 ",Beverages
Illinois,31-07-2022,"  330,043,855 ",Beverages
Indiana,31-07-2022,"  228,600,502 ",Beverages
Iowa,31-07-2022,"  118,833,542 ",Beverages
Kansas,31-07-2022,"  90,742,378 ",Beverages
Kentucky,31-07-2022,"  176,939,927 ",Beverages
Louisiana,31-07-2022,"  181,707,227 ",Beverages
Maine,31-07-2022,"  56,910,943 ",Beverages
Maryland,31-07-2022,"  168,398,689 ",Beverages
Massachusetts,31-07-2022,"  196,278,490 ",Beverages
Michigan,31-07-2022,"  310,660,975 ",Beverages
Minnesota,31-07-2022,"  165,469,005 ",Beverages
Mississippi,31-07-2022,"  135,051,986 ",Beverages
Missouri,31-07-2022,"  201,243,589 ",Beverages
Nebraska,31-07-2022,"  62,361,079 ",Beverages
Nevada,31-07-2022,"  105,182,079 ",Beverages
New Hampshire,31-07-2022,"  61,426,229 ",Beverages
New Mexico,31-07-2022,"  72,120,689 ",Beverages
New York,31-07-2022,"  467,768,087 ",Beverages
North Carolina,31-07-2022,"  388,253,576 ",Beverages
Ohio,31-07-2022,"  393,398,135 ",Beverages
Oklahoma,31-07-2022,"  152,306,097 ",Beverages
Oregon,31-07-2022,"  131,034,950 ",Beverages
Pennsylvania,31-07-2022,"  379,297,749 ",Beverages
Rhode Island,31-07-2022,"  29,307,271 ",Beverages
South Carolina,31-07-2022,"  209,504,320 ",Beverages
